iso3,month,inform_severity_index
AFG,2019-01-01,4.133333333333334
AFG,2019-02-01,4.4
AFG,2019-03-01,3.25
AFG,2019-04-01,3.35
AFG,2019-05-01,4.5
AFG,2019-06-01,4.5
AFG,2019-07-01,4.5
AFG,2019-08-01,4.5
AFG,2019-09-01,4.5
AFG,2019-10-01,4.4
AFG,2019-11-01,4.4
AFG,2019-12-01,4.4
AFG,2020-01-01,4.4
AFG,2020-02-01,4.4
AFG,2020-03-01,4.5
AFG,2020-04-01,4.5
AFG,2020-05-01,4.5
AFG,2020-06-01,4.5
AFG,2020-07-01,4.5
AFG,2020-08-01,4.5
AFG,2020-09-01,4.6
AFG,2020-10-01,4.6
AFG,2020-11-01,4.6
AFG,2020-12-01,4.6
AFG,2021-01-01,4.6
AFG,2021-02-01,4.6
AFG,2021-03-01,4.6
AFG,2021-04-01,4.6
AFG,2021-05-01,4.6
AFG,2021-06-01,4.7
AFG,2021-07-01,4.7
AFG,2021-08-01,4.7
AFG,2021-09-01,4.7
AFG,2021-10-01,4.7
AFG,2021-11-01,4.7
AFG,2021-12-01,4.7
AFG,2022-01-01,4.6
AFG,2022-02-01,4.6
AFG,2022-03-01,4.6
AFG,2022-04-01,4.5
AFG,2022-05-01,4.4
AFG,2022-06-01,3.75
AFG,2022-07-01,3.75
AFG,2022-08-01,3.75
AFG,2022-09-01,3.75
AFG,2022-10-01,3.75
AFG,2022-11-01,3.75
AFG,2022-12-01,3.75
AFG,2023-01-01,3.75
AFG,2023-02-01,3.75
AFG,2023-03-01,3.75
AFG,2023-04-01,4.4
AFG,2023-05-01,4.4
AFG,2023-06-01,4.5
AFG,2023-07-01,4.5
AFG,2023-08-01,4.5
AFG,2023-09-01,4.5
AFG,2023-10-01,3.5500000000000003
AFG,2023-11-01,3.7
AFG,2023-12-01,3.7
AFG,2024-01-01,3.7
AFG,2024-02-01,3.6
AFG,2024-03-01,3.6
AFG,2024-04-01,3.6
AFG,2024-05-01,3.6
AFG,2024-06-01,3.5
AFG,2024-07-01,3.5
AFG,2024-08-01,3.5
AFG,2024-09-01,3.5
AFG,2024-10-01,3.6
AFG,2024-11-01,4.4
AFG,2024-12-01,4.4
AFG,2025-01-01,4.4
AFG,2025-02-01,4.5
AFG,2025-03-01,4.5
AFG,2025-04-01,4.5
AGO,2021-12-01,3.1
AGO,2022-01-01,3.1
AGO,2022-02-01,3.1
AGO,2022-03-01,3.1
AGO,2022-04-01,3.1
AGO,2022-05-01,3.1
AGO,2022-06-01,3.2
AGO,2022-07-01,3.2
AGO,2022-08-01,3.3
AGO,2022-09-01,3.3
AGO,2022-10-01,3.3
AGO,2022-11-01,3.1
AGO,2022-12-01,3.1
AGO,2023-01-01,3.1
AGO,2023-02-01,3.1
AGO,2023-03-01,3.1
AGO,2023-04-01,3.1
AGO,2023-05-01,3.1
AGO,2023-06-01,3.1
AGO,2023-07-01,3.1
AGO,2023-08-01,3.1
AGO,2023-09-01,3.1
AGO,2023-10-01,3.1
AGO,2023-11-01,3.2
AGO,2023-12-01,3.2
AGO,2024-01-01,3.2
AGO,2024-02-01,3.1
AGO,2024-03-01,3.1
AGO,2024-04-01,3.1
AGO,2024-05-01,3.1
AGO,2024-06-01,3.1
AGO,2024-07-01,2.8
AGO,2024-08-01,2.8
AGO,2024-09-01,2.8
AGO,2024-10-01,2.7
AGO,2024-11-01,2.7
AGO,2024-12-01,2.7
AGO,2025-01-01,2.9
AGO,2025-02-01,2.9
AGO,2025-03-01,2.8
AGO,2025-04-01,2.8
ARG,2019-02-01,0.9
ARM,2021-01-01,1.7
ARM,2021-02-01,1.7
ARM,2021-03-01,1.6
ARM,2021-04-01,1.7
ARM,2021-05-01,1.7
ARM,2021-06-01,1.7
ARM,2021-07-01,1.7
ARM,2021-08-01,1.6
ARM,2021-09-01,1.6
ARM,2021-10-01,1.5
ARM,2021-11-01,1.5
ARM,2021-12-01,1.5
ARM,2022-01-01,1.5
ARM,2022-02-01,1.5
ARM,2022-03-01,1.5
ARM,2022-04-01,1.5
ARM,2022-05-01,1.5
ARM,2022-06-01,1.3
ARM,2022-07-01,1.3
ARM,2022-08-01,1.3
ARM,2022-09-01,1.3
ARM,2022-10-01,1.3
ARM,2022-11-01,1.3
ARM,2022-12-01,1.3
ARM,2023-01-01,1.3
ARM,2023-02-01,1.3
ARM,2023-03-01,1.1
ARM,2023-04-01,1.2
ARM,2023-05-01,1.3
ARM,2023-06-01,1.9
ARM,2023-07-01,1.9
ARM,2023-08-01,1.9
ARM,2023-09-01,2.0
ARM,2023-10-01,2.1
ARM,2023-11-01,2.2
ARM,2023-12-01,2.3
ARM,2024-01-01,2.3
ARM,2024-02-01,2.3
ARM,2024-03-01,2.3
ARM,2024-04-01,2.3
ARM,2024-05-01,2.3
ARM,2024-06-01,2.2
ARM,2024-07-01,2.2
ARM,2024-08-01,2.1
ARM,2024-09-01,2.1
ARM,2024-10-01,2.1
ARM,2024-11-01,2.2
ARM,2024-12-01,2.2
ARM,2025-01-01,2.2
ARM,2025-02-01,2.2
ARM,2025-03-01,2.1
ARM,2025-04-01,2.1
AZE,2022-07-01,1.8
AZE,2022-08-01,1.8
AZE,2022-09-01,1.8
AZE,2022-10-01,1.8
AZE,2022-11-01,1.8
AZE,2022-12-01,1.8
AZE,2023-01-01,1.8
AZE,2023-02-01,1.8
AZE,2023-03-01,1.8
AZE,2023-04-01,1.8
AZE,2023-05-01,1.9
AZE,2023-06-01,2.2
AZE,2023-07-01,2.2
AZE,2023-08-01,2.2
AZE,2023-09-01,2.4
AZE,2023-10-01,2.4
AZE,2023-11-01,2.5
AZE,2023-12-01,2.2
AZE,2024-01-01,2.2
AZE,2024-02-01,2.1
AZE,2024-03-01,2.1
AZE,2024-04-01,1.8
AZE,2024-05-01,1.8
AZE,2024-06-01,1.6
AZE,2024-07-01,1.6
AZE,2024-08-01,1.6
AZE,2024-09-01,1.6
AZE,2024-10-01,1.6
BDI,2019-02-01,2.9
BDI,2019-03-01,2.9
BDI,2019-04-01,3.8
BDI,2019-05-01,3.8
BDI,2019-06-01,3.8
BDI,2019-07-01,3.8
BDI,2019-08-01,3.8
BDI,2019-09-01,3.8
BDI,2019-10-01,3.8
BDI,2019-11-01,3.8
BDI,2019-12-01,3.8
BDI,2020-01-01,3.7
BDI,2020-02-01,3.7
BDI,2020-03-01,3.3
BDI,2020-04-01,3.3
BDI,2020-05-01,3.2
BDI,2020-06-01,3.3
BDI,2020-07-01,3.3
BDI,2020-08-01,3.3
BDI,2020-09-01,3.3
BDI,2020-10-01,3.4
BDI,2020-11-01,3.3
BDI,2020-12-01,3.3
BDI,2021-01-01,3.3
BDI,2021-02-01,3.3
BDI,2021-03-01,3.8
BDI,2021-04-01,3.8
BDI,2021-05-01,3.8
BDI,2021-06-01,3.8
BDI,2021-07-01,3.8
BDI,2021-08-01,3.8
BDI,2021-09-01,3.8
BDI,2021-10-01,3.8
BDI,2021-11-01,3.8
BDI,2021-12-01,3.8
BDI,2022-01-01,3.8
BDI,2022-02-01,3.8
BDI,2022-03-01,3.5
BDI,2022-04-01,3.5
BDI,2022-05-01,3.5
BDI,2022-06-01,3.5
BDI,2022-07-01,3.5
BDI,2022-08-01,3.5
BDI,2022-09-01,3.5
BDI,2022-10-01,3.5
BDI,2022-11-01,3.5
BDI,2022-12-01,3.5
BDI,2023-01-01,3.5
BDI,2023-02-01,3.5
BDI,2023-03-01,3.5
BDI,2023-04-01,3.5
BDI,2023-05-01,3.5
BDI,2023-06-01,3.6
BDI,2023-07-01,3.3
BDI,2023-08-01,3.3
BDI,2023-09-01,3.3
BDI,2023-10-01,3.3
BDI,2023-11-01,3.3
BDI,2023-12-01,3.4
BDI,2024-01-01,3.3
BDI,2024-02-01,3.3
BDI,2024-03-01,3.3
BDI,2024-04-01,3.3
BDI,2024-05-01,3.3
BDI,2024-06-01,3.3
BDI,2024-07-01,3.3
BDI,2024-08-01,3.3
BDI,2024-09-01,3.3
BDI,2024-10-01,3.3
BDI,2024-11-01,3.3
BDI,2024-12-01,3.3
BDI,2025-01-01,3.3
BDI,2025-02-01,3.3
BDI,2025-03-01,3.3
BDI,2025-04-01,3.3
BEN,2024-05-01,1.9
BEN,2024-06-01,2.0
BEN,2024-07-01,2.0
BEN,2024-08-01,2.0
BEN,2024-09-01,2.0
BEN,2024-10-01,2.0
BEN,2024-11-01,1.9
BEN,2024-12-01,1.9
BEN,2025-01-01,2.0
BEN,2025-02-01,2.0
BEN,2025-03-01,2.5
BEN,2025-04-01,2.5
BFA,2019-02-01,3.0
BFA,2019-03-01,3.1
BFA,2019-04-01,3.2
BFA,2019-05-01,3.2
BFA,2019-06-01,3.1
BFA,2019-07-01,3.2
BFA,2019-08-01,3.2
BFA,2019-09-01,3.2
BFA,2019-10-01,3.2
BFA,2019-11-01,3.2
BFA,2019-12-01,3.2
BFA,2020-01-01,3.2
BFA,2020-02-01,3.4
BFA,2020-03-01,3.4
BFA,2020-04-01,3.4
BFA,2020-05-01,3.4
BFA,2020-06-01,3.9
BFA,2020-07-01,3.9
BFA,2020-08-01,3.9
BFA,2020-09-01,3.15
BFA,2020-10-01,3.05
BFA,2020-11-01,3.4
BFA,2020-12-01,3.4333333333333336
BFA,2021-01-01,3.3666666666666667
BFA,2021-02-01,3.9
BFA,2021-03-01,3.9
BFA,2021-04-01,4.0
BFA,2021-05-01,4.0
BFA,2021-06-01,4.0
BFA,2021-07-01,4.0
BFA,2021-08-01,4.0
BFA,2021-09-01,4.0
BFA,2021-10-01,4.0
BFA,2021-11-01,3.9
BFA,2021-12-01,3.9
BFA,2022-01-01,3.9
BFA,2022-02-01,3.9
BFA,2022-03-01,3.9
BFA,2022-04-01,3.9
BFA,2022-05-01,3.9
BFA,2022-06-01,3.9
BFA,2022-07-01,3.9
BFA,2022-08-01,3.9
BFA,2022-09-01,3.7
BFA,2022-10-01,3.8
BFA,2022-11-01,3.8
BFA,2022-12-01,3.7
BFA,2023-01-01,3.7
BFA,2023-02-01,4.0
BFA,2023-03-01,4.0
BFA,2023-04-01,4.0
BFA,2023-05-01,4.0
BFA,2023-06-01,3.9
BFA,2023-07-01,3.9
BFA,2023-08-01,4.0
BFA,2023-09-01,4.0
BFA,2023-10-01,4.0
BFA,2023-11-01,4.1
BFA,2023-12-01,4.1
BFA,2024-01-01,4.2
BFA,2024-02-01,4.1
BFA,2024-03-01,4.1
BFA,2024-04-01,4.2
BFA,2024-05-01,4.2
BFA,2024-06-01,4.2
BFA,2024-07-01,4.2
BFA,2024-08-01,4.2
BFA,2024-09-01,4.2
BFA,2024-10-01,4.2
BFA,2024-11-01,4.2
BFA,2024-12-01,4.2
BFA,2025-01-01,4.2
BFA,2025-02-01,4.2
BFA,2025-03-01,3.9
BFA,2025-04-01,3.9
BGD,2019-02-01,3.3
BGD,2019-03-01,3.3
BGD,2019-04-01,3.3
BGD,2019-05-01,3.3
BGD,2019-06-01,3.3
BGD,2019-07-01,3.3
BGD,2019-08-01,3.233333333333333
BGD,2019-09-01,3.233333333333333
BGD,2019-10-01,3.366666666666667
BGD,2019-11-01,3.366666666666667
BGD,2019-12-01,3.366666666666667
BGD,2020-01-01,3.366666666666667
BGD,2020-02-01,3.366666666666667
BGD,2020-03-01,3.3333333333333335
BGD,2020-04-01,3.3333333333333335
BGD,2020-05-01,3.366666666666667
BGD,2020-06-01,3.02
BGD,2020-07-01,3.1399999999999997
BGD,2020-08-01,3.1399999999999997
BGD,2020-09-01,2.88
BGD,2020-10-01,2.82
BGD,2020-11-01,2.8
BGD,2020-12-01,2.9333333333333336
BGD,2021-01-01,3.2
BGD,2021-02-01,3.2
BGD,2021-03-01,3.2
BGD,2021-04-01,3.2
BGD,2021-05-01,3.4000000000000004
BGD,2021-06-01,3.45
BGD,2021-07-01,3.45
BGD,2021-08-01,3.45
BGD,2021-09-01,3.4000000000000004
BGD,2021-10-01,3.4000000000000004
BGD,2021-11-01,3.3
BGD,2021-12-01,3.35
BGD,2022-01-01,3.2
BGD,2022-02-01,3.2
BGD,2022-03-01,3.2
BGD,2022-04-01,3.2
BGD,2022-05-01,3.0
BGD,2022-06-01,3.1999999999999997
BGD,2022-07-01,3.1999999999999997
BGD,2022-08-01,3.1666666666666665
BGD,2022-09-01,3.1999999999999997
BGD,2022-10-01,3.1333333333333333
BGD,2022-11-01,3.1333333333333333
BGD,2022-12-01,3.1333333333333333
BGD,2023-01-01,3.0
BGD,2023-02-01,3.0
BGD,2023-03-01,3.0
BGD,2023-04-01,3.0
BGD,2023-05-01,3.0
BGD,2023-06-01,3.3
BGD,2023-07-01,3.3
BGD,2023-08-01,3.233333333333333
BGD,2023-09-01,3.1666666666666665
BGD,2023-10-01,3.4
BGD,2023-11-01,2.9499999999999997
BGD,2023-12-01,2.9499999999999997
BGD,2024-01-01,3.6999999999999997
BGD,2024-02-01,3.6999999999999997
BGD,2024-03-01,3.5999999999999996
BGD,2024-04-01,3.5
BGD,2024-05-01,3.5
BGD,2024-06-01,3.375
BGD,2024-07-01,3.2600000000000002
BGD,2024-08-01,3.28
BGD,2024-09-01,3.38
BGD,2024-10-01,3.4
BGD,2024-11-01,3.38
BGD,2024-12-01,3.3600000000000003
BGD,2025-01-01,3.233333333333333
BGD,2025-02-01,3.233333333333333
BGD,2025-03-01,3.233333333333333
BGD,2025-04-01,3.233333333333333
BGR,2023-11-01,1.5
BGR,2023-12-01,1.5
BGR,2024-01-01,1.5
BGR,2024-02-01,1.7
BGR,2024-03-01,1.8
BGR,2024-04-01,1.8
BGR,2024-05-01,1.5
BGR,2024-06-01,1.5
BGR,2024-07-01,1.5
BGR,2024-08-01,1.5
BGR,2024-09-01,1.6
BGR,2024-10-01,1.6
BGR,2024-11-01,1.6
BGR,2024-12-01,1.5
BGR,2025-01-01,1.5
BGR,2025-02-01,1.5
BGR,2025-03-01,1.6
BGR,2025-04-01,1.6
BHS,2019-10-01,1.7
BHS,2019-11-01,1.7
BHS,2019-12-01,1.7
BHS,2020-01-01,1.7
BHS,2020-02-01,1.7
BIH,2019-02-01,0.8
BLR,2023-11-01,1.8
BLR,2023-12-01,1.8
BLR,2024-01-01,1.8
BLR,2024-02-01,1.8
BLR,2024-03-01,1.9
BLR,2024-04-01,2.2
BLR,2024-05-01,1.7
BLR,2024-06-01,1.8
BLR,2024-07-01,1.8
BLR,2024-08-01,1.8
BLR,2024-09-01,1.9
BLR,2024-10-01,1.8
BLR,2024-11-01,1.9
BLR,2024-12-01,1.9
BLR,2025-01-01,1.9
BLR,2025-02-01,1.9
BLR,2025-03-01,1.9
BLR,2025-04-01,1.9
BRA,2019-02-01,1.7
BRA,2019-03-01,1.7
BRA,2019-04-01,2.9000000000000004
BRA,2019-05-01,3.0
BRA,2019-06-01,3.0
BRA,2019-07-01,3.0
BRA,2019-08-01,3.0
BRA,2019-09-01,3.0
BRA,2019-10-01,3.0
BRA,2019-11-01,2.85
BRA,2019-12-01,2.9000000000000004
BRA,2020-01-01,2.9000000000000004
BRA,2020-02-01,2.85
BRA,2020-03-01,2.9000000000000004
BRA,2020-04-01,2.9000000000000004
BRA,2020-05-01,2.9000000000000004
BRA,2020-06-01,2.9000000000000004
BRA,2020-07-01,2.9000000000000004
BRA,2020-08-01,2.9000000000000004
BRA,2020-09-01,2.95
BRA,2020-10-01,3.0
BRA,2020-11-01,3.15
BRA,2020-12-01,2.5
BRA,2021-01-01,2.5
BRA,2021-02-01,3.15
BRA,2021-03-01,3.15
BRA,2021-04-01,3.15
BRA,2021-05-01,3.15
BRA,2021-06-01,3.1500000000000004
BRA,2021-07-01,3.1500000000000004
BRA,2021-08-01,3.1500000000000004
BRA,2021-09-01,3.1500000000000004
BRA,2021-10-01,3.2
BRA,2021-11-01,3.2
BRA,2021-12-01,3.2
BRA,2022-01-01,2.625
BRA,2022-02-01,2.2333333333333334
BRA,2022-03-01,2.1666666666666665
BRA,2022-04-01,2.1666666666666665
BRA,2022-05-01,2.1666666666666665
BRA,2022-06-01,2.466666666666667
BRA,2022-07-01,2.433333333333333
BRA,2022-08-01,2.2666666666666666
BRA,2022-09-01,2.433333333333333
BRA,2022-10-01,2.4
BRA,2022-11-01,2.4
BRA,2022-12-01,2.4
BRA,2023-01-01,2.4333333333333336
BRA,2023-02-01,2.4333333333333336
BRA,2023-03-01,2.3333333333333335
BRA,2023-04-01,2.3333333333333335
BRA,2023-05-01,2.1999999999999997
BRA,2023-06-01,2.1999999999999997
BRA,2023-07-01,2.1666666666666665
BRA,2023-08-01,2.1666666666666665
BRA,2023-09-01,2.1333333333333333
BRA,2023-10-01,2.1333333333333333
BRA,2023-11-01,2.125
BRA,2023-12-01,2.05
BRA,2024-01-01,2.2666666666666666
BRA,2024-02-01,2.1999999999999997
BRA,2024-03-01,2.2666666666666666
BRA,2024-04-01,2.3
BRA,2024-05-01,2.3333333333333335
BRA,2024-06-01,2.3333333333333335
BRA,2024-07-01,2.3000000000000003
BRA,2024-08-01,2.4666666666666663
BRA,2024-09-01,2.4
BRA,2024-10-01,2.4
BRA,2024-11-01,2.4
BRA,2024-12-01,2.4
BRA,2025-01-01,2.4
BRA,2025-02-01,2.15
BRA,2025-03-01,2.225
BRA,2025-04-01,2.5
CAF,2019-02-01,4.0
CAF,2019-03-01,4.0
CAF,2019-04-01,4.0
CAF,2019-05-01,4.0
CAF,2019-06-01,4.0
CAF,2019-07-01,4.0
CAF,2019-08-01,4.0
CAF,2019-09-01,4.0
CAF,2019-10-01,4.0
CAF,2019-11-01,3.9
CAF,2019-12-01,3.0999999999999996
CAF,2020-01-01,3.0999999999999996
CAF,2020-02-01,3.0999999999999996
CAF,2020-03-01,3.15
CAF,2020-04-01,3.15
CAF,2020-05-01,4.0
CAF,2020-06-01,4.0
CAF,2020-07-01,4.0
CAF,2020-08-01,4.0
CAF,2020-09-01,4.0
CAF,2020-10-01,4.0
CAF,2020-11-01,4.0
CAF,2020-12-01,4.0
CAF,2021-01-01,4.0
CAF,2021-02-01,4.0
CAF,2021-03-01,4.1
CAF,2021-04-01,4.1
CAF,2021-05-01,4.1
CAF,2021-06-01,4.2
CAF,2021-07-01,4.2
CAF,2021-08-01,4.2
CAF,2021-09-01,4.2
CAF,2021-10-01,4.2
CAF,2021-11-01,4.2
CAF,2021-12-01,4.2
CAF,2022-01-01,4.2
CAF,2022-02-01,4.2
CAF,2022-03-01,4.2
CAF,2022-04-01,4.1
CAF,2022-05-01,4.2
CAF,2022-06-01,4.1
CAF,2022-07-01,4.1
CAF,2022-08-01,4.1
CAF,2022-09-01,4.1
CAF,2022-10-01,4.1
CAF,2022-11-01,4.1
CAF,2022-12-01,4.1
CAF,2023-01-01,4.1
CAF,2023-02-01,4.1
CAF,2023-03-01,4.1
CAF,2023-04-01,4.1
CAF,2023-05-01,4.1
CAF,2023-06-01,4.2
CAF,2023-07-01,4.2
CAF,2023-08-01,4.2
CAF,2023-09-01,4.2
CAF,2023-10-01,4.2
CAF,2023-11-01,4.1
CAF,2023-12-01,4.1
CAF,2024-01-01,4.1
CAF,2024-02-01,4.1
CAF,2024-03-01,4.1
CAF,2024-04-01,4.1
CAF,2024-05-01,4.1
CAF,2024-06-01,4.1
CAF,2024-07-01,4.1
CAF,2024-08-01,4.1
CAF,2024-09-01,4.1
CAF,2024-10-01,4.1
CAF,2024-11-01,4.1
CAF,2024-12-01,4.0
CAF,2025-01-01,4.0
CAF,2025-02-01,4.0
CAF,2025-03-01,4.0
CAF,2025-04-01,4.0
CHL,2019-04-01,3.6
CHL,2019-05-01,3.6
CHL,2019-06-01,3.6
CHL,2019-07-01,3.6
CHL,2019-08-01,3.6
CHL,2019-09-01,3.6
CHL,2019-10-01,3.6
CHL,2019-11-01,3.5
CHL,2019-12-01,3.6
CHL,2020-01-01,3.6
CHL,2020-02-01,3.5
CHL,2020-03-01,3.6
CHL,2020-04-01,3.6
CHL,2020-05-01,3.6
CHL,2020-06-01,3.6
CHL,2020-07-01,3.6
CHL,2020-08-01,3.6
CHL,2020-09-01,3.6
CHL,2020-10-01,3.6
CHL,2020-11-01,3.8
CHL,2021-02-01,3.8
CHL,2021-03-01,3.8
CHL,2021-04-01,3.8
CHL,2021-05-01,3.8
CHL,2021-06-01,3.7
CHL,2021-07-01,3.7
CHL,2021-08-01,3.7
CHL,2021-09-01,3.7
CHL,2021-10-01,3.9
CHL,2021-11-01,3.9
CHL,2021-12-01,3.9
CHL,2022-01-01,3.9
CHL,2022-02-01,2.1
CHL,2022-03-01,2.1
CHL,2022-04-01,2.2
CHL,2022-05-01,2.2
CHL,2022-06-01,2.6
CHL,2022-07-01,2.6
CHL,2022-08-01,2.6
CHL,2022-09-01,2.6
CHL,2022-10-01,2.5
CHL,2022-11-01,2.5
CHL,2022-12-01,2.5
CHL,2023-01-01,2.5
CHL,2023-02-01,2.5
CHL,2023-03-01,2.5
CHL,2023-04-01,2.5
CHL,2023-05-01,2.5
CHL,2023-06-01,2.5
CHL,2023-07-01,2.6
CHL,2023-08-01,2.6
CHL,2023-09-01,2.6
CHL,2023-10-01,2.5
CHL,2023-11-01,2.6
CHL,2023-12-01,2.6
CHL,2024-01-01,2.6
CHL,2024-02-01,2.6
CHL,2024-03-01,2.6
CHL,2024-04-01,2.6
CHL,2024-05-01,2.6
CHL,2024-06-01,2.6
CHL,2024-07-01,2.6
CHL,2024-08-01,2.5
CHL,2024-09-01,2.5
CHL,2024-10-01,2.5
CHL,2024-11-01,2.5
CHL,2024-12-01,2.5
CHL,2025-01-01,2.5
CHL,2025-02-01,2.7
CHL,2025-03-01,2.8
CHL,2025-04-01,2.8
CHN,2020-07-01,2.9
CHN,2020-08-01,2.9
CHN,2020-09-01,2.9
CHN,2020-10-01,3.0
CHN,2021-08-01,2.4
CMR,2019-02-01,3.525
CMR,2019-03-01,3.66
CMR,2019-04-01,3.7399999999999998
CMR,2019-05-01,3.7399999999999998
CMR,2019-06-01,3.72
CMR,2019-07-01,3.7399999999999998
CMR,2019-08-01,3.6399999999999997
CMR,2019-09-01,3.6799999999999997
CMR,2019-10-01,3.6399999999999997
CMR,2019-11-01,3.6399999999999997
CMR,2019-12-01,3.6399999999999997
CMR,2020-01-01,3.6399999999999997
CMR,2020-02-01,3.6399999999999997
CMR,2020-03-01,3.44
CMR,2020-04-01,3.44
CMR,2020-05-01,3.3600000000000003
CMR,2020-06-01,3.38
CMR,2020-07-01,3.38
CMR,2020-08-01,3.3200000000000003
CMR,2020-09-01,3.3
CMR,2020-10-01,3.3
CMR,2020-11-01,3.4
CMR,2020-12-01,3.225
CMR,2021-01-01,3.25
CMR,2021-02-01,3.44
CMR,2021-03-01,3.46
CMR,2021-04-01,3.46
CMR,2021-05-01,3.54
CMR,2021-06-01,3.5799999999999996
CMR,2021-07-01,3.5799999999999996
CMR,2021-08-01,3.5799999999999996
CMR,2021-09-01,3.5799999999999996
CMR,2021-10-01,3.6399999999999997
CMR,2021-11-01,3.6399999999999997
CMR,2021-12-01,3.6399999999999997
CMR,2022-01-01,3.6399999999999997
CMR,2022-02-01,3.6399999999999997
CMR,2022-03-01,3.675
CMR,2022-04-01,3.675
CMR,2022-05-01,3.625
CMR,2022-06-01,3.625
CMR,2022-07-01,3.525
CMR,2022-08-01,3.4749999999999996
CMR,2022-09-01,3.425
CMR,2022-10-01,3.45
CMR,2022-11-01,3.45
CMR,2022-12-01,3.45
CMR,2023-01-01,3.45
CMR,2023-02-01,3.425
CMR,2023-03-01,3.425
CMR,2023-04-01,3.425
CMR,2023-05-01,3.425
CMR,2023-06-01,3.425
CMR,2023-07-01,3.4
CMR,2023-08-01,3.45
CMR,2023-09-01,3.5
CMR,2023-10-01,3.5
CMR,2023-11-01,3.5
CMR,2023-12-01,3.5
CMR,2024-01-01,3.525
CMR,2024-02-01,3.5
CMR,2024-03-01,3.5
CMR,2024-04-01,3.4
CMR,2024-05-01,3.4
CMR,2024-06-01,3.4
CMR,2024-07-01,3.4
CMR,2024-08-01,3.4
CMR,2024-09-01,3.4
CMR,2024-10-01,3.4
CMR,2024-11-01,3.3
CMR,2024-12-01,3.3
CMR,2025-01-01,3.3
CMR,2025-02-01,3.4
CMR,2025-03-01,3.45
CMR,2025-04-01,3.45
COD,2019-02-01,4.4
COD,2019-03-01,4.4
COD,2019-04-01,4.4
COD,2019-05-01,4.2
COD,2019-06-01,4.2
COD,2019-07-01,4.2
COD,2019-08-01,4.2
COD,2019-09-01,4.2
COD,2019-10-01,4.2
COD,2019-11-01,4.2
COD,2019-12-01,3.45
COD,2020-01-01,3.45
COD,2020-02-01,3.25
COD,2020-03-01,3.45
COD,2020-04-01,3.45
COD,2020-05-01,4.2
COD,2020-06-01,3.3
COD,2020-07-01,3.4000000000000004
COD,2020-08-01,3.4000000000000004
COD,2020-09-01,3.4000000000000004
COD,2020-10-01,3.55
COD,2020-11-01,3.55
COD,2020-12-01,3.55
COD,2021-01-01,3.55
COD,2021-02-01,4.5
COD,2021-03-01,4.5
COD,2021-04-01,4.5
COD,2021-05-01,4.5
COD,2021-06-01,4.5
COD,2021-07-01,4.5
COD,2021-08-01,4.5
COD,2021-09-01,4.5
COD,2021-10-01,4.5
COD,2021-11-01,4.5
COD,2021-12-01,4.5
COD,2022-01-01,4.5
COD,2022-02-01,4.5
COD,2022-03-01,4.5
COD,2022-04-01,4.5
COD,2022-05-01,4.5
COD,2022-06-01,4.2
COD,2022-07-01,4.2
COD,2022-08-01,4.2
COD,2022-09-01,4.2
COD,2022-10-01,4.2
COD,2022-11-01,4.2
COD,2022-12-01,4.2
COD,2023-01-01,4.2
COD,2023-02-01,4.5
COD,2023-03-01,4.5
COD,2023-04-01,4.5
COD,2023-05-01,4.5
COD,2023-06-01,4.5
COD,2023-07-01,4.4
COD,2023-08-01,4.4
COD,2023-09-01,4.4
COD,2023-10-01,4.4
COD,2023-11-01,4.4
COD,2023-12-01,4.3
COD,2024-01-01,4.4
COD,2024-02-01,4.4
COD,2024-03-01,4.4
COD,2024-04-01,4.3
COD,2024-05-01,4.3
COD,2024-06-01,4.3
COD,2024-07-01,4.4
COD,2024-08-01,4.4
COD,2024-09-01,4.4
COD,2024-10-01,4.4
COD,2024-11-01,4.4
COD,2024-12-01,4.4
COD,2025-01-01,4.3
COD,2025-02-01,4.4
COD,2025-03-01,4.3
COD,2025-04-01,4.3
COG,2019-02-01,2.5
COG,2019-03-01,2.5
COG,2019-04-01,2.4
COG,2019-05-01,2.4
COG,2019-06-01,2.4
COG,2019-07-01,2.4
COG,2019-08-01,2.4
COG,2019-09-01,2.4
COG,2019-10-01,2.4
COG,2019-11-01,1.7
COG,2019-12-01,1.8
COG,2020-01-01,1.8
COG,2020-02-01,1.8
COG,2020-03-01,1.8
COG,2020-04-01,1.8
COG,2020-05-01,1.8
COG,2020-06-01,1.7
COG,2020-07-01,1.7
COG,2020-08-01,1.7
COG,2020-09-01,1.6
COG,2020-10-01,2.2
COG,2020-11-01,2.2
COG,2020-12-01,2.2
COG,2021-01-01,2.7
COG,2021-02-01,2.7
COG,2021-03-01,3.2
COG,2021-04-01,3.2
COG,2021-05-01,3.2
COG,2021-06-01,3.3
COG,2021-07-01,3.3
COG,2021-08-01,3.3
COG,2021-09-01,3.3
COG,2021-10-01,3.3
COG,2021-11-01,3.3
COG,2021-12-01,3.3
COG,2022-01-01,3.3
COG,2022-02-01,3.3
COG,2022-03-01,3.3
COG,2022-04-01,3.3
COG,2022-05-01,3.2
COG,2022-06-01,2.4
COG,2022-07-01,2.4
COG,2022-08-01,2.1
COG,2022-09-01,2.1
COG,2022-10-01,2.1
COG,2022-11-01,2.1
COG,2022-12-01,2.1
COG,2023-01-01,2.2
COG,2023-02-01,2.2
COG,2023-03-01,2.2
COG,2023-04-01,2.2
COG,2023-05-01,2.3
COG,2023-06-01,2.3
